psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat
9.466595,0.497977,7.291814,1.651233,9.473237,7.294313,1.656043,0.548948
9.466354,0.497770,7.286828,1.651302,9.472979,7.289321,1.656088,0.548586
9.466113,0.497562,7.281845,1.651370,9.472721,7.284330,1.656133,0.548223
9.465872,0.497353,7.276863,1.651438,9.472462,7.279341,1.656177,0.547859
9.465630,0.497143,7.271883,1.651507,9.472203,7.274355,1.656222,0.547495
9.465388,0.496932,7.266906,1.651575,9.471945,7.269370,1.656266,0.547131
9.465146,0.496721,7.261931,1.651643,9.471686,7.264388,1.656310,0.546767
9.464903,0.496508,7.256958,1.651712,9.471427,7.259408,1.656354,0.546402
9.464661,0.496295,7.251987,1.651780,9.471168,7.254430,1.656398,0.546037
9.464418,0.496082,7.247019,1.651849,9.470908,7.249455,1.656442,0.545671
9.464175,0.495867,7.242053,1.651917,9.470649,7.244481,1.656486,0.545305
9.463931,0.495652,7.237088,1.651986,9.470389,7.239510,1.656530,0.544939
9.463688,0.495436,7.232127,1.652054,9.470129,7.234541,1.656573,0.544573
9.463444,0.495220,7.227167,1.652123,9.469869,7.229574,1.656617,0.544206
9.463200,0.495003,7.222209,1.652191,9.469609,7.224609,1.656660,0.543839
9.462956,0.494785,7.217254,1.652260,9.469349,7.219646,1.656704,0.543472
9.462711,0.494566,7.212301,1.652328,9.469089,7.214686,1.656747,0.543104
9.462467,0.494347,7.207351,1.652397,9.468829,7.209728,1.656791,0.542736
9.462222,0.494127,7.202402,1.652466,9.468568,7.204772,1.656834,0.542369
9.461977,0.493907,7.197456,1.652535,9.468308,7.199818,1.656877,0.542001
9.461732,0.493686,7.192512,1.652603,9.468047,7.194867,1.656920,0.541632
9.461487,0.493464,7.187570,1.652672,9.467786,7.189918,1.656964,0.541264
9.461241,0.493242,7.182631,1.652741,9.467525,7.184971,1.657007,0.540895
9.460996,0.493019,7.177694,1.652810,9.467264,7.180026,1.657050,0.540527
9.460750,0.492796,7.172759,1.652880,9.467003,7.175084,1.657093,0.540158
9.460504,0.492572,7.167827,1.652949,9.466742,7.170143,1.657136,0.539789
9.460258,0.492348,7.162896,1.653018,9.466481,7.165206,1.657179,0.539420
9.460011,0.492123,7.157969,1.653087,9.466220,7.160270,1.657222,0.539050
9.459765,0.491898,7.153043,1.653157,9.465958,7.155337,1.657266,0.538681
9.459518,0.491672,7.148120,1.653227,9.465697,7.150406,1.657309,0.538312
9.459272,0.491446,7.143199,1.653296,9.465435,7.145477,1.657352,0.537942
9.459025,0.491219,7.138280,1.653366,9.465174,7.140550,1.657395,0.537573
9.458778,0.490991,7.133364,1.653436,9.464912,7.135626,1.657438,0.537203
9.458530,0.490764,7.128450,1.653506,9.464650,7.130704,1.657481,0.536834
9.458283,0.490535,7.123538,1.653576,9.464389,7.125785,1.657525,0.536464
9.458036,0.490307,7.118629,1.653646,9.464127,7.120868,1.657568,0.536094
9.457788,0.490078,7.113722,1.653717,9.463865,7.115953,1.657611,0.535725
9.457540,0.489848,7.108817,1.653787,9.463603,7.111040,1.657655,0.535355
9.457293,0.489619,7.103915,1.653858,9.463341,7.106130,1.657698,0.534986
9.457045,0.489388,7.099015,1.653929,9.463079,7.101222,1.657741,0.534616
9.456797,0.489158,7.094118,1.653999,9.462817,7.096316,1.657785,0.534247
9.456549,0.488927,7.089223,1.654070,9.462555,7.091413,1.657829,0.533877
9.456300,0.488695,7.084330,1.654142,9.462293,7.086512,1.657872,0.533508
9.456052,0.488464,7.079439,1.654213,9.462030,7.081614,1.657916,0.533138
9.455804,0.488232,7.074551,1.654284,9.461768,7.076717,1.657960,0.532769
9.455555,0.487999,7.069666,1.654356,9.461506,7.071824,1.658004,0.532400
9.455306,0.487767,7.064782,1.654428,9.461244,7.066932,1.658048,0.532031
9.455058,0.487534,7.059901,1.654500,9.460981,7.062043,1.658092,0.531662
9.454809,0.487300,7.055023,1.654572,9.460719,7.057156,1.658136,0.531293
9.454560,0.487067,7.050147,1.654644,9.460457,7.052272,1.658180,0.530924
9.454311,0.486833,7.045273,1.654717,9.460195,7.047390,1.658225,0.530555
9.454062,0.486599,7.040401,1.654789,9.459932,7.042510,1.658269,0.530187
9.453813,0.486364,7.035532,1.654862,9.459670,7.037633,1.658314,0.529819
9.453564,0.486130,7.030666,1.654935,9.459408,7.032758,1.658359,0.529450
9.453315,0.485895,7.025802,1.655009,9.459145,7.027885,1.658403,0.529082
9.453066,0.485660,7.020940,1.655082,9.458883,7.023015,1.658448,0.528715
9.452816,0.485424,7.016080,1.655155,9.458621,7.018147,1.658493,0.528347
9.452567,0.485189,7.011223,1.655229,9.458358,7.013282,1.658539,0.527979
9.452318,0.484953,7.006369,1.655303,9.458096,7.008419,1.658584,0.527612
9.452068,0.484717,7.001516,1.655377,9.457834,7.003558,1.658630,0.527245
9.451819,0.484481,6.996667,1.655452,9.457572,6.998700,1.658675,0.526878
9.451569,0.484244,6.991819,1.655526,9.457309,6.993844,1.658721,0.526512
9.451320,0.484008,6.986974,1.655601,9.457047,6.988990,1.658767,0.526145
9.451070,0.483771,6.982132,1.655676,9.456785,6.984139,1.658813,0.525779
9.450821,0.483534,6.977292,1.655752,9.456523,6.979290,1.658860,0.525413
9.450571,0.483297,6.972454,1.655827,9.456261,6.974444,1.658906,0.525047
9.450322,0.483060,6.967619,1.655903,9.455999,6.969600,1.658953,0.524682
9.450072,0.482823,6.962786,1.655979,9.455737,6.964759,1.659000,0.524317
9.449822,0.482585,6.957955,1.656055,9.455474,6.959920,1.659047,0.523952
9.449573,0.482348,6.953127,1.656131,9.455213,6.955083,1.659094,0.523588
9.449323,0.482110,6.948301,1.656208,9.454951,6.950249,1.659141,0.523223
9.449074,0.481873,6.943478,1.656285,9.454689,6.945417,1.659189,0.522859
9.448824,0.481635,6.938657,1.656362,9.454427,6.940587,1.659237,0.522496
9.448575,0.481397,6.933839,1.656439,9.454165,6.935760,1.659285,0.522132
9.448325,0.481159,6.929023,1.656517,9.453903,6.930935,1.659333,0.521769
9.448076,0.480921,6.924209,1.656595,9.453642,6.926113,1.659381,0.521407
9.447826,0.480683,6.919398,1.656673,9.453380,6.921293,1.659430,0.521044
9.447577,0.480444,6.914590,1.656752,9.453119,6.916476,1.659479,0.520682
9.447327,0.480206,6.909783,1.656830,9.452857,6.911661,1.659528,0.520321
9.447078,0.479968,6.904980,1.656909,9.452596,6.906848,1.659577,0.519959
9.446829,0.479729,6.900178,1.656988,9.452335,6.902038,1.659627,0.519599
9.446579,0.479491,6.895379,1.657068,9.452073,6.897230,1.659676,0.519238
9.446330,0.479253,6.890583,1.657148,9.451812,6.892425,1.659726,0.518878
9.446081,0.479014,6.885788,1.657228,9.451551,6.887622,1.659777,0.518518
9.445832,0.478776,6.880997,1.657308,9.451290,6.882821,1.659827,0.518159
9.445583,0.478538,6.876207,1.657389,9.451029,6.878023,1.659878,0.517800
9.445334,0.478299,6.871420,1.657470,9.450768,6.873227,1.659929,0.517441
9.445085,0.478061,6.866636,1.657551,9.450508,6.868434,1.659980,0.517083
9.444836,0.477822,6.861854,1.657632,9.450247,6.863643,1.660031,0.516725
9.444587,0.477584,6.857074,1.657714,9.449987,6.858854,1.660083,0.516368
9.444338,0.477346,6.852297,1.657796,9.449726,6.854068,1.660135,0.516011
9.444090,0.477108,6.847522,1.657878,9.449466,6.849285,1.660187,0.515654
9.443841,0.476869,6.842750,1.657961,9.449206,6.844503,1.660240,0.515298
9.443593,0.476631,6.837980,1.658044,9.448946,6.839724,1.660293,0.514942
9.443344,0.476393,6.833213,1.658127,9.448686,6.834948,1.660346,0.514587
9.443096,0.476155,6.828448,1.658211,9.448426,6.830174,1.660399,0.514232
9.442848,0.475917,6.823685,1.658295,9.448166,6.825402,1.660453,0.513878
9.442600,0.475679,6.818925,1.658379,9.447906,6.820633,1.660507,0.513524
9.442352,0.475441,6.814167,1.658464,9.447647,6.815866,1.660561,0.513171
9.442104,0.475204,6.809411,1.658549,9.447388,6.811102,1.660615,0.512818
9.441857,0.474966,6.804658,1.658634,9.447128,6.806340,1.660670,0.512466
9.441609,0.474729,6.799908,1.658719,9.446869,6.801580,1.660725,0.512114
9.441361,0.474491,6.795160,1.658805,9.446610,6.796823,1.660781,0.511762
9.441114,0.474254,6.790414,1.658891,9.446351,6.792068,1.660836,0.511411
9.440867,0.474017,6.785670,1.658978,9.446093,6.787316,1.660892,0.511061
9.440620,0.473780,6.780929,1.659065,9.445834,6.782566,1.660949,0.510711
9.440373,0.473543,6.776191,1.659152,9.445576,6.777818,1.661005,0.510361
9.440126,0.473306,6.771455,1.659240,9.445317,6.773073,1.661062,0.510012
9.439879,0.473069,6.766721,1.659328,9.445059,6.768330,1.661120,0.509664
9.439633,0.472833,6.761990,1.659416,9.444801,6.763589,1.661177,0.509316
9.439387,0.472596,6.757261,1.659504,9.444543,6.758851,1.661235,0.508969
9.439140,0.472360,6.752534,1.659593,9.444286,6.754116,1.661294,0.508622
9.438894,0.472124,6.747810,1.659683,9.444028,6.749383,1.661352,0.508276
9.438648,0.471888,6.743088,1.659772,9.443771,6.744652,1.661411,0.507930
9.438403,0.471653,6.738369,1.659862,9.443514,6.739923,1.661470,0.507585
9.438157,0.471417,6.733652,1.659953,9.443257,6.735197,1.661530,0.507240
9.437912,0.471182,6.728937,1.660044,9.443000,6.730473,1.661590,0.506896
9.437667,0.470947,6.724225,1.660135,9.442743,6.725752,1.661651,0.506552
9.437422,0.470712,6.719515,1.660226,9.442487,6.721033,1.661711,0.506209
9.437177,0.470477,6.714807,1.660318,9.442231,6.716317,1.661772,0.505867
9.436932,0.470243,6.710102,1.660410,9.441975,6.711602,1.661834,0.505525
9.436688,0.470008,6.705400,1.660503,9.441719,6.706891,1.661896,0.505184
9.436444,0.469774,6.700699,1.660596,9.441463,6.702181,1.661958,0.504843
9.436199,0.469540,6.696001,1.660689,9.441207,6.697474,1.662020,0.504503
9.435956,0.469307,6.691306,1.660783,9.440952,6.692769,1.662083,0.504164
9.435712,0.469073,6.686613,1.660877,9.440697,6.688067,1.662146,0.503825
9.435469,0.468840,6.681922,1.660972,9.440442,6.683367,1.662210,0.503486
9.435225,0.468607,6.677233,1.661067,9.440187,6.678669,1.662274,0.503149
9.434982,0.468374,6.672547,1.661162,9.439933,6.673974,1.662339,0.502811
9.434740,0.468142,6.667863,1.661258,9.439678,6.669281,1.662403,0.502475
9.434497,0.467910,6.663182,1.661354,9.439424,6.664591,1.662469,0.502139
9.434255,0.467678,6.658503,1.661451,9.439170,6.659903,1.662534,0.501804
9.434013,0.467446,6.653826,1.661547,9.438917,6.655217,1.662600,0.501469
9.433771,0.467214,6.649152,1.661645,9.438663,6.650533,1.662667,0.501135
9.433529,0.466983,6.644480,1.661743,9.438410,6.645852,1.662733,0.500801
9.433288,0.466752,6.639810,1.661841,9.438157,6.641173,1.662801,0.500469
9.433046,0.466522,6.635143,1.661939,9.437904,6.636497,1.662868,0.500136
9.432806,0.466291,6.630478,1.662038,9.437652,6.631823,1.662936,0.499805
9.432565,0.466061,6.625815,1.662138,9.437399,6.627151,1.663005,0.499474
9.432324,0.465831,6.621154,1.662237,9.437147,6.622482,1.663074,0.499143
9.432084,0.465602,6.616496,1.662338,9.436895,6.617814,1.663143,0.498814
9.431844,0.465373,6.611841,1.662438,9.436644,6.613150,1.663212,0.498485
9.431605,0.465144,6.607187,1.662539,9.436392,6.608487,1.663283,0.498156
9.431365,0.464915,6.602536,1.662641,9.436141,6.603827,1.663353,0.497829
9.431126,0.464687,6.597887,1.662743,9.435890,6.599169,1.663424,0.497501
9.430888,0.464459,6.593241,1.662845,9.435640,6.594514,1.663495,0.497175
9.430649,0.464231,6.588597,1.662948,9.435389,6.589861,1.663567,0.496849
9.430411,0.464004,6.583955,1.663051,9.435139,6.585210,1.663639,0.496524
9.430173,0.463777,6.579316,1.663155,9.434889,6.580561,1.663712,0.496200
9.429935,0.463550,6.574678,1.663259,9.434640,6.575915,1.663785,0.495876
9.429698,0.463324,6.570043,1.663363,9.434391,6.571271,1.663859,0.495553
9.429460,0.463097,6.565411,1.663468,9.434142,6.566629,1.663933,0.495230
9.429224,0.462872,6.560780,1.663573,9.433893,6.561990,1.664007,0.494908
9.428987,0.462646,6.556152,1.663679,9.433644,6.557353,1.664082,0.494587
9.428751,0.462421,6.551526,1.663786,9.433396,6.552718,1.664157,0.494267
9.428515,0.462197,6.546903,1.663892,9.433148,6.548085,1.664233,0.493947
9.428279,0.461972,6.542282,1.663999,9.432901,6.543455,1.664309,0.493628
9.428044,0.461748,6.537663,1.664107,9.432653,6.538827,1.664386,0.493310
9.427809,0.461525,6.533046,1.664215,9.432406,6.534202,1.664463,0.492992
9.427574,0.461301,6.528431,1.664324,9.432159,6.529578,1.664541,0.492675
9.427340,0.461078,6.523819,1.664433,9.431913,6.524957,1.664619,0.492358
9.427106,0.460856,6.519209,1.664542,9.431667,6.520338,1.664698,0.492043
9.426872,0.460633,6.514602,1.664652,9.431421,6.515721,1.664777,0.491728
9.426639,0.460412,6.509996,1.664762,9.431175,6.511107,1.664856,0.491414
9.426406,0.460190,6.505393,1.664873,9.430930,6.506495,1.664936,0.491100
9.426173,0.459969,6.500792,1.664984,9.430685,6.501885,1.665017,0.490787
9.425941,0.459748,6.496193,1.665096,9.430440,6.497278,1.665098,0.490475
9.425709,0.459528,6.491597,1.665208,9.430196,6.492672,1.665179,0.490164
9.425477,0.459308,6.487002,1.665321,9.429952,6.488069,1.665261,0.489853
9.425246,0.459088,6.482410,1.665434,9.429708,6.483468,1.665343,0.489543
9.425015,0.458869,6.477821,1.665548,9.429465,6.478869,1.665426,0.489233
9.424784,0.458650,6.473233,1.665662,9.429222,6.474273,1.665510,0.488925
9.424554,0.458432,6.468648,1.665776,9.428979,6.469679,1.665593,0.488617
9.424324,0.458214,6.464064,1.665891,9.428736,6.465087,1.665678,0.488310
9.424094,0.457996,6.459483,1.666007,9.428494,6.460497,1.665763,0.488003
9.423865,0.457779,6.454905,1.666123,9.428252,6.455910,1.665848,0.487697
9.423636,0.457562,6.450328,1.666239,9.428011,6.451324,1.665934,0.487392
9.423407,0.457346,6.445754,1.666356,9.427770,6.446741,1.666020,0.487088
9.423179,0.457130,6.441181,1.666474,9.427529,6.442160,1.666107,0.486784
9.422952,0.456915,6.436611,1.666592,9.427289,6.437581,1.666194,0.486481
9.422724,0.456699,6.432043,1.666710,9.427049,6.433005,1.666282,0.486179
9.422497,0.456485,6.427478,1.666829,9.426809,6.428430,1.666370,0.485878
9.422271,0.456270,6.422914,1.666949,9.426570,6.423858,1.666459,0.485577
9.422044,0.456056,6.418353,1.667068,9.426331,6.419288,1.666549,0.485277
9.421819,0.455843,6.413794,1.667189,9.426092,6.414720,1.666639,0.484978
9.421593,0.455630,6.409237,1.667310,9.425854,6.410155,1.666729,0.484679
9.421368,0.455417,6.404682,1.667431,9.425616,6.405591,1.666820,0.484382
9.421144,0.455205,6.400129,1.667553,9.425378,6.401030,1.666911,0.484084
9.420919,0.454993,6.395579,1.667675,9.425141,6.396471,1.667003,0.483788
9.420695,0.454782,6.391030,1.667798,9.424904,6.391914,1.667096,0.483493
9.420472,0.454571,6.386484,1.667922,9.424668,6.387359,1.667189,0.483198
9.420249,0.454361,6.381940,1.668045,9.424432,6.382806,1.667282,0.482904
9.420026,0.454151,6.377398,1.668170,9.424196,6.378256,1.667376,0.482610
9.419804,0.453941,6.372858,1.668295,9.423961,6.373707,1.667471,0.482318
9.419582,0.453732,6.368320,1.668420,9.423726,6.369161,1.667566,0.482026
9.419361,0.453523,6.363784,1.668546,9.423492,6.364617,1.667662,0.481734
9.419140,0.453315,6.359251,1.668672,9.423258,6.360075,1.667758,0.481444
9.418920,0.453107,6.354719,1.668799,9.423024,6.355535,1.667855,0.481154
9.418699,0.452900,6.350190,1.668927,9.422791,6.350997,1.667952,0.480865
9.418480,0.452693,6.345663,1.669055,9.422558,6.346462,1.668050,0.480577
9.418261,0.452486,6.341138,1.669183,9.422325,6.341928,1.668148,0.480290
9.418042,0.452280,6.336615,1.669312,9.422093,6.337397,1.668247,0.480003
9.417823,0.452075,6.332094,1.669442,9.421861,6.332868,1.668347,0.479717
9.417605,0.451870,6.327575,1.669572,9.421630,6.328340,1.668447,0.479432
9.417388,0.451665,6.323058,1.669702,9.421399,6.323815,1.668547,0.479147
9.417171,0.451461,6.318543,1.669833,9.421169,6.319292,1.668648,0.478864
9.416954,0.451257,6.314030,1.669965,9.420938,6.314771,1.668750,0.478581
9.416738,0.451054,6.309520,1.670097,9.420709,6.310252,1.668852,0.478299
9.416522,0.450851,6.305011,1.670230,9.420480,6.305736,1.668955,0.478017
9.416307,0.450649,6.300504,1.670363,9.420251,6.301221,1.669058,0.477736
9.416092,0.450447,6.296000,1.670496,9.420022,6.296708,1.669162,0.477456
9.415878,0.450246,6.291497,1.670630,9.419795,6.292198,1.669267,0.477177
9.415664,0.450045,6.286997,1.670765,9.419567,6.287689,1.669372,0.476899
9.415450,0.449845,6.282499,1.670900,9.419340,6.283182,1.669477,0.476621
9.415238,0.449645,6.278002,1.671036,9.419113,6.278678,1.669583,0.476344
9.415025,0.449445,6.273508,1.671173,9.418887,6.274176,1.669690,0.476068
9.414813,0.449246,6.269016,1.671309,9.418661,6.269675,1.669797,0.475792
9.414601,0.449048,6.264525,1.671447,9.418436,6.265177,1.669905,0.475518
9.414390,0.448850,6.260037,1.671585,9.418211,6.260681,1.670014,0.475244
9.414180,0.448652,6.255551,1.671723,9.417987,6.256186,1.670122,0.474971
9.413969,0.448455,6.251066,1.671862,9.417763,6.251694,1.670232,0.474698
9.413760,0.448259,6.246584,1.672001,9.417539,6.247204,1.670342,0.474427
9.413551,0.448063,6.242104,1.672142,9.417316,6.242716,1.670453,0.474156
9.413342,0.447867,6.237625,1.672282,9.417094,6.238229,1.670564,0.473885
9.413134,0.447672,6.233149,1.672423,9.416871,6.233745,1.670676,0.473616
9.412926,0.447477,6.228675,1.672565,9.416650,6.229263,1.670788,0.473347
9.412719,0.447283,6.224202,1.672707,9.416428,6.224783,1.670901,0.473080
9.412512,0.447089,6.219732,1.672850,9.416208,6.220305,1.671015,0.472812
9.412306,0.446896,6.215263,1.672993,9.415987,6.215828,1.671129,0.472546
9.412100,0.446704,6.210797,1.673137,9.415768,6.211354,1.671244,0.472280
9.411895,0.446512,6.206332,1.673281,9.415548,6.206882,1.671359,0.472015
9.411690,0.446320,6.201870,1.673426,9.415329,6.202411,1.671475,0.471751
9.411486,0.446129,6.197409,1.673572,9.415111,6.197943,1.671592,0.471488
9.411282,0.445938,6.192950,1.673718,9.414893,6.193477,1.671709,0.471225
9.411079,0.445748,6.188493,1.673864,9.414676,6.189012,1.671826,0.470964
9.410876,0.445558,6.184038,1.674011,9.414459,6.184550,1.671945,0.470702
9.410674,0.445369,6.179585,1.674159,9.414242,6.180089,1.672063,0.470442
9.410472,0.445180,6.175134,1.674307,9.414027,6.175630,1.672183,0.470183
9.410271,0.444992,6.170685,1.674456,9.413811,6.171174,1.672303,0.469924
9.410070,0.444804,6.166238,1.674605,9.413596,6.166719,1.672424,0.469666
9.409870,0.444617,6.161792,1.674755,9.413382,6.162266,1.672545,0.469408
9.409670,0.444430,6.157349,1.674905,9.413168,6.157815,1.672667,0.469152
9.409471,0.444244,6.152907,1.675056,9.412954,6.153366,1.672789,0.468896
9.409272,0.444058,6.148468,1.675208,9.412741,6.148919,1.672912,0.468641
9.409074,0.443873,6.144030,1.675360,9.412529,6.144474,1.673036,0.468387
9.408876,0.443689,6.139594,1.675512,9.412317,6.140031,1.673160,0.468133
9.408679,0.443504,6.135160,1.675666,9.412106,6.135589,1.673285,0.467880
9.408483,0.443321,6.130727,1.675819,9.411895,6.131150,1.673410,0.467628
9.408287,0.443138,6.126297,1.675974,9.411684,6.126712,1.673536,0.467377
9.408091,0.442955,6.121869,1.676128,9.411474,6.122277,1.673663,0.467126
9.407896,0.442773,6.117442,1.676284,9.411265,6.117843,1.673790,0.466877
9.407702,0.442591,6.113017,1.676440,9.411056,6.113411,1.673918,0.466627
9.407508,0.442410,6.108594,1.676596,9.410848,6.108981,1.674046,0.466379
9.407315,0.442229,6.104173,1.676753,9.410640,6.104552,1.674176,0.466132
9.407122,0.442049,6.099754,1.676911,9.410433,6.100126,1.674305,0.465885
9.406930,0.441869,6.095336,1.677069,9.410226,6.095701,1.674435,0.465639
9.406738,0.441690,6.090921,1.677228,9.410020,6.091279,1.674566,0.465394
9.406547,0.441512,6.086507,1.677387,9.409814,6.086858,1.674698,0.465149
9.406356,0.441334,6.082095,1.677547,9.409609,6.082439,1.674830,0.464905
9.406166,0.441156,6.077684,1.677708,9.409405,6.078022,1.674963,0.464662
9.405977,0.440979,6.073276,1.677869,9.409200,6.073606,1.675096,0.464420
9.405788,0.440802,6.068869,1.678030,9.408997,6.069193,1.675230,0.464178
9.405600,0.440626,6.064465,1.678192,9.408794,6.064781,1.675365,0.463938
9.405412,0.440451,6.060061,1.678355,9.408592,6.060371,1.675500,0.463697
9.405224,0.440276,6.055660,1.678518,9.408390,6.055963,1.675636,0.463458
9.405038,0.440101,6.051261,1.678682,9.408188,6.051557,1.675772,0.463220
9.404852,0.439927,6.046863,1.678846,9.407988,6.047153,1.675909,0.462982
9.404666,0.439754,6.042467,1.679011,9.407787,6.042750,1.676047,0.462745
9.404481,0.439581,6.038073,1.679177,9.407588,6.038349,1.676185,0.462508
9.404296,0.439408,6.033680,1.679343,9.407389,6.033950,1.676324,0.462273
9.404112,0.439236,6.029290,1.679510,9.407190,6.029552,1.676463,0.462038
9.403929,0.439065,6.024901,1.679677,9.406992,6.025157,1.676604,0.461804
9.403746,0.438894,6.020513,1.679845,9.406795,6.020763,1.676744,0.461570
9.403564,0.438723,6.016128,1.680013,9.406598,6.016371,1.676886,0.461338
9.403382,0.438554,6.011744,1.680182,9.406402,6.011981,1.677028,0.461106
9.403201,0.438384,6.007362,1.680351,9.406206,6.007592,1.677170,0.460875
9.403021,0.438215,6.002982,1.680521,9.406011,6.003206,1.677314,0.460644
9.402841,0.438047,5.998603,1.680692,9.405816,5.998821,1.677458,0.460415
9.402662,0.437879,5.994226,1.680863,9.405622,5.994437,1.677602,0.460186
9.402483,0.437712,5.989851,1.681035,9.405429,5.990056,1.677747,0.459957
9.402305,0.437545,5.985477,1.681207,9.405236,5.985676,1.677893,0.459730
9.402127,0.437378,5.981106,1.681380,9.405044,5.981298,1.678039,0.459503
9.401950,0.437213,5.976735,1.681554,9.404852,5.976921,1.678186,0.459277
9.401774,0.437047,5.972367,1.681728,9.404661,5.972547,1.678334,0.459052
9.401598,0.436883,5.968000,1.681902,9.404470,5.968174,1.678482,0.458827
9.401422,0.436718,5.963635,1.682078,9.404280,5.963802,1.678631,0.458603
9.401248,0.436554,5.959272,1.682253,9.404091,5.959433,1.678781,0.458380
9.401074,0.436391,5.954910,1.682430,9.403902,5.955065,1.678931,0.458158
9.400900,0.436228,5.950550,1.682607,9.403714,5.950699,1.679082,0.457936
9.400727,0.436066,5.946191,1.682784,9.403526,5.946334,1.679233,0.457715
9.400555,0.435905,5.941834,1.682962,9.403339,5.941971,1.679385,0.457495
9.400383,0.435743,5.937479,1.683141,9.403153,5.937610,1.679538,0.457276
9.400212,0.435583,5.933126,1.683320,9.402967,5.933251,1.679691,0.457057
9.400041,0.435422,5.928774,1.683500,9.402782,5.928893,1.679845,0.456839
9.399871,0.435263,5.924423,1.683680,9.402598,5.924537,1.680000,0.456621
9.399702,0.435104,5.920075,1.683861,9.402414,5.920182,1.680155,0.456405
9.399533,0.434945,5.915728,1.684042,9.402230,5.915829,1.680311,0.456189
9.399365,0.434787,5.911382,1.684224,9.402047,5.911478,1.680468,0.455974
9.399197,0.434629,5.907038,1.684407,9.401865,5.907129,1.680625,0.455759
9.399031,0.434472,5.902696,1.684590,9.401684,5.902781,1.680782,0.455546
9.398864,0.434315,5.898356,1.684774,9.401503,5.898434,1.680941,0.455333
9.398698,0.434159,5.894017,1.684958,9.401322,5.894090,1.681100,0.455120
9.398533,0.434004,5.889679,1.685143,9.401142,5.889747,1.681260,0.454909
9.398369,0.433848,5.885343,1.685329,9.400963,5.885405,1.681420,0.454698
9.398205,0.433694,5.881009,1.685515,9.400785,5.881065,1.681581,0.454487
9.398041,0.433540,5.876676,1.685701,9.400607,5.876727,1.681742,0.454278
9.397878,0.433386,5.872345,1.685889,9.400430,5.872390,1.681905,0.454069
9.397716,0.433233,5.868015,1.686076,9.400253,5.868055,1.682067,0.453861
9.397555,0.433081,5.863687,1.686265,9.400077,5.863722,1.682231,0.453654
9.397394,0.432929,5.859361,1.686454,9.399901,5.859390,1.682395,0.453447
9.397233,0.432777,5.855036,1.686643,9.399727,5.855060,1.682560,0.453241
9.397074,0.432626,5.850712,1.686833,9.399552,5.850731,1.682725,0.453036
9.396915,0.432475,5.846391,1.687024,9.399379,5.846404,1.682891,0.452831
9.396756,0.432325,5.842070,1.687215,9.399206,5.842078,1.683058,0.452628
9.396598,0.432176,5.837751,1.687407,9.399034,5.837754,1.683225,0.452424
9.396441,0.432027,5.833434,1.687599,9.398862,5.833432,1.683393,0.452222
9.396284,0.431878,5.829118,1.687792,9.398691,5.829111,1.683562,0.452020
9.396128,0.431730,5.824804,1.687986,9.398520,5.824791,1.683731,0.451819
9.395973,0.431583,5.820491,1.688180,9.398351,5.820473,1.683901,0.451619
9.395818,0.431436,5.816180,1.688375,9.398181,5.816157,1.684071,0.451419
9.395664,0.431289,5.811870,1.688570,9.398013,5.811842,1.684243,0.451220
9.395510,0.431143,5.807562,1.688766,9.397845,5.807529,1.684414,0.451022
9.395357,0.430997,5.803255,1.688962,9.397678,5.803217,1.684587,0.450824
9.395205,0.430852,5.798950,1.689159,9.397511,5.798907,1.684760,0.450627
9.395053,0.430708,5.794646,1.689356,9.397345,5.794598,1.684933,0.450431
9.394902,0.430564,5.790344,1.689554,9.397180,5.790291,1.685108,0.450235
9.394752,0.430420,5.786043,1.689753,9.397015,5.785985,1.685283,0.450040
9.394602,0.430277,5.781743,1.689952,9.396851,5.781681,1.685458,0.449846
9.394453,0.430135,5.777445,1.690152,9.396688,5.777378,1.685635,0.449653
9.394304,0.429993,5.773149,1.690352,9.396525,5.773077,1.685811,0.449460
9.394156,0.429851,5.768854,1.690553,9.396363,5.768777,1.685989,0.449268
9.394009,0.429710,5.764560,1.690755,9.396201,5.764479,1.686167,0.449076
9.393862,0.429569,5.760268,1.690957,9.396040,5.760182,1.686346,0.448885
9.393716,0.429429,5.755977,1.691159,9.395880,5.755886,1.686525,0.448695
9.393570,0.429290,5.751688,1.691363,9.395721,5.751592,1.686705,0.448506
9.393425,0.429151,5.747400,1.691566,9.395562,5.747300,1.686886,0.448317
9.393281,0.429012,5.743113,1.691771,9.395403,5.743009,1.687067,0.448129
9.393137,0.428874,5.738828,1.691976,9.395246,5.738719,1.687249,0.447942
9.392994,0.428736,5.734544,1.692181,9.395089,5.734431,1.687432,0.447755
9.392852,0.428599,5.730262,1.692387,9.394933,5.730145,1.687615,0.447569
9.392710,0.428462,5.725981,1.692594,9.394777,5.725859,1.687799,0.447383
9.392569,0.428326,5.721702,1.692801,9.394622,5.721575,1.687984,0.447198
9.392429,0.428191,5.717424,1.693009,9.394468,5.717293,1.688169,0.447014
9.392289,0.428055,5.713147,1.693217,9.394314,5.713012,1.688355,0.446831
9.392150,0.427921,5.708872,1.693426,9.394161,5.708732,1.688541,0.446648
9.392011,0.427786,5.704598,1.693635,9.394008,5.704454,1.688728,0.446466
9.391873,0.427653,5.700325,1.693845,9.393857,5.700177,1.688916,0.446284
9.391736,0.427519,5.696054,1.694056,9.393706,5.695902,1.689104,0.446103
9.391599,0.427387,5.691784,1.694267,9.393555,5.691628,1.689293,0.445923
